BlockNumber,BlockType,TrialNum,Stim,Response,ResponseTime
9,life-me,195,die,1,906
9,life-me,196,theirs,1,930
9,life-me,197,them,1,615
9,life-me,198,mine,1,657
9,life-me,199,I,1,711
9,life-me,200,breathing,1,557
9,life-me,201,deceased,1,689
9,life-me,202,funeral,1,832
9,life-me,203,self,1,756
9,life-me,204,suicide,1,825
9,life-me,205,lifeless,1,924
9,life-me,206,live,1,998
9,life-me,207,alive,1,614
9,life-me,208,my,1,805
9,life-me,209,they,1,671
9,life-me,210,thrive,1,948
9,life-me,211,other,1,631
10,death-me,212,die,1,982
10,death-me,213,them,1,657
10,death-me,214,I,1,998
10,death-me,215,theirs,1,698
10,death-me,216,live,1,773
10,death-me,217,myself,1,1209
10,death-me,218,other,1,940
10,death-me,219,thrive,1,1132
10,death-me,220,alive,1,990
10,death-me,221,suicide,1,881
10,death-me,222,survive,1,773
10,death-me,223,their,1,673
10,death-me,224,funeral,1,673
10,death-me,225,mine,1,755
10,death-me,226,breathing,1,748
10,death-me,227,self,1,765
10,death-me,228,my,1,841
10,death-me,229,deceased,1,756
10,death-me,230,lifeless,1,1039
10,death-me,231,they,1,648
11,life-me,232,them,1,974
11,life-me,233,my,1,723
11,life-me,234,alive,1,963
11,life-me,235,they,1,633
11,life-me,236,funeral,1,824
11,life-me,237,theirs,1,735
11,life-me,238,I,1,741
11,life-me,239,myself,1,732
11,life-me,240,die,1,915
11,life-me,241,self,1,841
11,life-me,242,suicide,1,1423
11,life-me,243,survive,1,982
11,life-me,244,mine,1,707
11,life-me,245,thrive,1,1157
11,life-me,246,other,1,673
11,life-me,247,breathing,1,769
11,life-me,248,their,1,1007
11,life-me,249,deceased,1,898
11,life-me,250,lifeless,1,1049
11,life-me,251,live,1,651
12,death-me,252,funeral,1,798
12,death-me,253,them,1,716
12,death-me,254,mine,1,837
12,death-me,255,die,1,882
12,death-me,256,theirs,1,840
12,death-me,257,other,1,703
12,death-me,258,deceased,1,853
12,death-me,259,live,1,804
12,death-me,260,thrive,1,1390
12,death-me,261,survive,1,1023
12,death-me,262,they,1,890
12,death-me,263,breathing,1,1140
12,death-me,264,their,1,864
12,death-me,265,myself,1,758
12,death-me,266,I,1,573
12,death-me,267,lifeless,1,753
12,death-me,268,alive,1,932
12,death-me,269,my,1,969
12,death-me,270,self,1,981
12,death-me,271,suicide,1,893
13,life-me,272,breathing,1,740
13,life-me,273,deceased,1,815
13,life-me,274,thrive,1,824
13,life-me,275,myself,1,848
13,life-me,276,them,1,814
13,life-me,277,my,1,990
13,life-me,278,live,1,1412
13,life-me,279,I,1,565
13,life-me,280,other,1,649
13,life-me,281,survive,1,955
13,life-me,282,their,1,605
13,life-me,283,theirs,1,531
13,life-me,284,alive,1,676
13,life-me,285,die,1,689
13,life-me,286,suicide,1,824
13,life-me,287,they,1,1340
13,life-me,288,mine,1,625
13,life-me,289,self,1,764
13,life-me,290,lifeless,1,663
13,life-me,291,funeral,1,1383
14,death-me,292,other,1,983
14,death-me,293,theirs,1,690
14,death-me,294,funeral,1,647
14,death-me,295,suicide,1,557
14,death-me,296,their,1,556
14,death-me,297,I,1,1040
14,death-me,298,live,1,855
14,death-me,299,lifeless,1,966
14,death-me,300,die,1,587
14,death-me,301,deceased,1,632
14,death-me,302,myself,1,809
14,death-me,303,they,1,613
14,death-me,304,alive,1,973
14,death-me,305,them,1,549
14,death-me,306,my,1,640
14,death-me,307,self,1,673
14,death-me,308,breathing,1,791
14,death-me,309,mine,1,790
14,death-me,310,thrive,1,1940
14,death-me,311,survive,1,1073
15,life-me,312,self,1,1140
15,life-me,313,breathing,1,606
15,life-me,314,survive,1,800
15,life-me,315,live,1,689
15,life-me,316,other,1,596
15,life-me,317,alive,1,790
15,life-me,318,deceased,1,708
15,life-me,319,I,1,833
15,life-me,320,suicide,1,838
15,life-me,321,my,1,1008
15,life-me,322,funeral,1,1256
15,life-me,323,thrive,1,857
15,life-me,324,they,1,815
15,life-me,325,their,1,507
15,life-me,326,theirs,1,465
15,life-me,327,them,1,506
15,life-me,328,mine,1,591
15,life-me,329,myself,1,581
15,life-me,330,die,1,740
15,life-me,331,lifeless,1,891
16,death-me,332,they,1,1024
16,death-me,333,other,1,675
16,death-me,334,myself,1,848
16,death-me,335,self,1,849
16,death-me,336,live,1,793
16,death-me,337,die,1,707
16,death-me,338,theirs,1,844
16,death-me,339,alive,1,948
16,death-me,340,suicide,1,730
16,death-me,341,survive,1,1133
16,death-me,342,deceased,1,866
16,death-me,343,lifeless,1,999
16,death-me,344,mine,1,731
16,death-me,345,funeral,1,1282
16,death-me,346,breathing,1,650
16,death-me,347,thrive,1,1091
16,death-me,348,them,1,782
16,death-me,349,my,1,682
16,death-me,350,their,1,823
16,death-me,351,I,1,690
17,life-me,352,other,1,757
17,life-me,353,deceased,1,1541
17,life-me,354,my,1,899
17,life-me,355,they,1,799
17,life-me,356,suicide,1,837
17,life-me,357,lifeless,1,973
17,life-me,358,live,1,617
17,life-me,359,mine,1,664
17,life-me,360,theirs,1,1206
17,life-me,361,breathing,1,1182
17,life-me,362,myself,1,749
17,life-me,363,their,1,840
17,life-me,364,thrive,1,774
17,life-me,365,self,1,922
17,life-me,366,funeral,1,816
17,life-me,367,alive,1,756
17,life-me,368,I,1,766
17,life-me,369,die,1,823
17,life-me,370,survive,1,621
17,life-me,371,them,1,932
