BlockNumber,BlockType,TrialNum,Stim,Response,ResponseTime
4,death-me,103,thrive,1,606
4,death-me,104,die,1,548
4,death-me,105,self,1,568
4,death-me,106,their,1,548
4,death-me,107,them,1,630
4,death-me,108,theirs,1,476
4,death-me,109,I,1,590
4,death-me,110,other,1,623
4,death-me,111,alive,1,710
5,life-me,112,myself,1,1584
5,life-me,113,die,1,765
5,life-me,114,survive,1,740
5,life-me,115,them,1,549
5,life-me,116,they,1,606
5,life-me,117,suicide,1,863
5,life-me,118,self,1,890
5,life-me,119,funeral,1,766
5,life-me,120,my,1,567
5,life-me,121,breathing,1,748
5,life-me,122,deceased,1,674
5,life-me,123,I,1,732
5,life-me,124,their,1,640
5,life-me,125,lifeless,1,924
5,life-me,126,mine,1,841
5,life-me,127,live,1,707
5,life-me,128,thrive,1,473
5,life-me,129,other,1,516
5,life-me,130,theirs,1,648
5,life-me,131,alive,1,506
6,death-me,132,survive,1,840
6,death-me,133,self,1,681
6,death-me,134,them,1,557
6,death-me,135,other,1,540
6,death-me,136,funeral,1,473
6,death-me,137,suicide,1,515
6,death-me,138,deceased,1,548
6,death-me,139,my,1,564
6,death-me,140,mine,1,549
6,death-me,141,I,1,507
6,death-me,142,breathing,1,599
6,death-me,143,lifeless,1,740
6,death-me,144,theirs,1,674
6,death-me,145,die,1,582
6,death-me,146,myself,1,965
6,death-me,147,they,1,707
6,death-me,148,alive,1,508
6,death-me,149,their,1,948
6,death-me,150,live,1,774
6,death-me,151,thrive,1,548
7,life-me,152,alive,1,749
7,life-me,153,die,1,585
7,life-me,154,mine,1,558
7,life-me,155,I,1,656
7,life-me,156,lifeless,1,1006
7,life-me,157,myself,1,549
7,life-me,158,them,1,675
7,life-me,159,survive,1,923
7,life-me,160,other,1,657
7,life-me,161,thrive,1,572
7,life-me,162,my,1,524
7,life-me,163,breathing,1,1183
7,life-me,164,self,1,1282
7,life-me,165,funeral,1,764
7,life-me,166,they,1,716
7,life-me,167,theirs,1,606
7,life-me,168,their,1,457
7,life-me,169,live,1,840
7,life-me,170,deceased,1,773
7,life-me,171,suicide,1,699
8,death-me,172,survive,1,1098
8,death-me,173,mine,1,448
8,death-me,174,funeral,1,414
8,death-me,175,alive,1,583
8,death-me,176,live,1,594
8,death-me,177,myself,1,524
8,death-me,178,lifeless,1,648
8,death-me,179,die,1,431
8,death-me,180,deceased,1,463
8,death-me,181,theirs,1,564
8,death-me,182,I,1,590
8,death-me,183,they,1,541
8,death-me,184,breathing,1,698
8,death-me,185,their,1,732
8,death-me,186,them,1,490
8,death-me,187,my,1,672
8,death-me,188,other,1,548
8,death-me,189,self,1,647
8,death-me,190,thrive,1,1174
8,death-me,191,suicide,1,766
9,life-me,192,breathing,1,989
9,life-me,193,lifeless,1,691
9,life-me,194,thrive,1,591
9,life-me,195,suicide,1,540
9,life-me,196,them,1,875
9,life-me,197,self,1,640
9,life-me,198,other,1,556
9,life-me,199,theirs,1,581
9,life-me,200,survive,1,1490
9,life-me,201,I,1,624
9,life-me,202,alive,1,791
9,life-me,203,funeral,1,542
9,life-me,204,mine,1,715
9,life-me,205,deceased,1,756
9,life-me,206,my,1,491
9,life-me,207,die,1,598
9,life-me,208,they,1,632
9,life-me,209,their,1,600
9,life-me,210,live,1,765
9,life-me,211,myself,1,635
10,death-me,212,survive,1,1506
10,death-me,213,myself,1,565
10,death-me,214,funeral,1,466
10,death-me,215,lifeless,1,556
10,death-me,216,mine,1,557
10,death-me,217,them,1,574
10,death-me,218,self,1,688
10,death-me,219,they,1,554
10,death-me,220,deceased,1,515
10,death-me,221,thrive,1,674
10,death-me,222,suicide,1,598
10,death-me,223,live,1,616
10,death-me,224,other,1,548
10,death-me,225,theirs,1,506
10,death-me,226,their,1,476
10,death-me,227,my,1,623
10,death-me,228,breathing,1,829
10,death-me,229,I,1,1172
10,death-me,230,alive,1,648
10,death-me,231,die,1,731
11,life-me,232,suicide,1,1270
11,life-me,233,them,1,640
11,life-me,234,survive,1,1157
11,life-me,235,live,1,650
11,life-me,236,theirs,1,582
11,life-me,237,my,1,507
11,life-me,238,I,1,782
11,life-me,239,other,1,649
11,life-me,240,die,1,1048
11,life-me,241,they,1,674
11,life-me,242,mine,1,1182
11,life-me,243,their,1,682
11,life-me,244,myself,1,598
11,life-me,245,deceased,1,1895
11,life-me,246,thrive,1,774
11,life-me,247,alive,1,582
11,life-me,248,self,1,651
11,life-me,249,breathing,1,817
11,life-me,250,funeral,1,554
11,life-me,251,lifeless,1,540
12,death-me,252,myself,1,1515
12,death-me,253,die,1,1391
12,death-me,254,breathing,1,1215
12,death-me,255,my,1,657
12,death-me,256,live,0,0
12,death-me,257,lifeless,1,1765
12,death-me,258,theirs,1,790
12,death-me,259,their,1,532
12,death-me,260,funeral,1,1041
12,death-me,261,them,1,533
12,death-me,262,other,1,1349
12,death-me,263,mine,1,1357
12,death-me,264,self,1,876
12,death-me,265,suicide,1,539
12,death-me,266,I,1,638
12,death-me,267,deceased,1,532
12,death-me,268,survive,1,432
12,death-me,269,alive,1,732
12,death-me,270,thrive,1,591
12,death-me,271,they,1,496
13,life-me,272,theirs,0,0
13,life-me,273,they,1,707
13,life-me,274,thrive,1,511
13,life-me,275,self,1,1423
13,life-me,276,their,1,750
13,life-me,277,survive,1,735
13,life-me,278,them,1,593
13,life-me,279,myself,1,540
13,life-me,280,other,1,582
13,life-me,281,deceased,1,750
13,life-me,282,suicide,1,673
13,life-me,283,lifeless,1,982
13,life-me,284,live,1,566
13,life-me,285,alive,1,647
13,life-me,286,I,1,397
13,life-me,287,breathing,1,666
13,life-me,288,die,1,557
13,life-me,289,funeral,1,633
13,life-me,290,my,1,590
13,life-me,291,mine,1,616
14,death-me,292,my,1,1739
14,death-me,293,myself,1,498
14,death-me,294,funeral,1,465
14,death-me,295,thrive,1,764
14,death-me,296,self,1,631
14,death-me,297,die,1,565
14,death-me,298,mine,1,565
14,death-me,299,live,1,623
14,death-me,300,alive,1,597
14,death-me,301,their,1,662
14,death-me,302,theirs,1,498
14,death-me,303,other,1,498
14,death-me,304,deceased,1,614
14,death-me,305,survive,1,823
14,death-me,306,they,1,740
14,death-me,307,breathing,1,1973
14,death-me,308,suicide,1,557
14,death-me,309,I,1,574
14,death-me,310,them,1,932
14,death-me,311,lifeless,0,0
15,life-me,312,survive,0,0
15,life-me,313,live,1,863
15,life-me,314,self,1,510
15,life-me,315,them,1,657
15,life-me,316,mine,1,572
15,life-me,317,alive,1,915
15,life-me,318,deceased,1,1140
15,life-me,319,thrive,1,1175
15,life-me,320,breathing,1,489
15,life-me,321,their,1,757
15,life-me,322,my,1,381
15,life-me,323,die,1,848
15,life-me,324,I,1,624
15,life-me,325,theirs,1,630
15,life-me,326,suicide,1,780
15,life-me,327,myself,1,605
15,life-me,328,other,1,615
15,life-me,329,they,1,659
15,life-me,330,funeral,1,523
15,life-me,331,lifeless,1,1540
16,death-me,332,they,1,906
16,death-me,333,other,1,585
16,death-me,334,their,1,664
16,death-me,335,my,1,632
16,death-me,336,breathing,1,964
16,death-me,337,mine,1,548
16,death-me,338,survive,1,581
16,death-me,339,suicide,1,673
16,death-me,340,die,1,507
16,death-me,341,self,1,638
16,death-me,342,live,1,639
16,death-me,343,myself,1,507
16,death-me,344,funeral,1,475
16,death-me,345,I,1,482
16,death-me,346,thrive,1,649
16,death-me,347,alive,1,447
16,death-me,348,deceased,1,482
16,death-me,349,theirs,1,599
16,death-me,350,lifeless,1,823
16,death-me,351,them,1,557
17,life-me,352,mine,1,1349
17,life-me,353,other,1,615
17,life-me,354,my,1,374
17,life-me,355,myself,1,391
17,life-me,356,self,1,423
17,life-me,357,funeral,1,732
17,life-me,358,live,1,856
17,life-me,359,their,1,623
17,life-me,360,alive,1,760
17,life-me,361,they,1,782
17,life-me,362,theirs,1,451
17,life-me,363,die,1,1015
17,life-me,364,suicide,1,778
17,life-me,365,breathing,1,848
17,life-me,366,lifeless,1,649
17,life-me,367,thrive,1,682
17,life-me,368,survive,1,709
17,life-me,369,deceased,1,624
17,life-me,370,them,1,723
17,life-me,371,I,1,498
