BlockNumber,BlockType,TrialNum,Stim,Response,ResponseTime
2,life-me,65,other,1,768
2,life-me,66,their,1,632
2,life-me,67,myself,1,915
2,life-me,68,thrive,1,965
2,life-me,69,deceased,1,1249
2,life-me,70,survive,1,798
2,life-me,71,suicide,1,791
3,death-me,72,theirs,1,1090
3,death-me,73,thrive,1,1507
3,death-me,74,alive,1,1158
3,death-me,75,self,1,1056
3,death-me,76,them,1,783
3,death-me,77,survive,1,967
3,death-me,78,funeral,1,817
3,death-me,79,lifeless,1,848
3,death-me,80,their,1,825
3,death-me,81,my,1,625
3,death-me,82,suicide,1,792
3,death-me,83,myself,1,823
3,death-me,84,mine,1,965
3,death-me,85,live,1,857
3,death-me,86,die,1,815
3,death-me,87,I,1,908
3,death-me,88,deceased,1,731
3,death-me,89,other,1,614
3,death-me,90,they,1,630
3,death-me,91,breathing,1,968
4,life-me,92,mine,1,599
4,life-me,93,they,1,799
4,life-me,94,breathing,1,691
4,life-me,95,lifeless,1,799
4,life-me,96,their,1,856
4,life-me,97,self,1,1171
4,life-me,98,survive,1,1115
4,life-me,99,deceased,1,970
4,life-me,100,I,1,732
4,life-me,101,other,1,909
4,life-me,102,alive,1,565
4,life-me,103,them,1,833
4,life-me,104,thrive,1,956
4,life-me,105,funeral,1,823
4,life-me,106,myself,1,690
4,life-me,107,live,1,1123
4,life-me,108,theirs,1,666
4,life-me,109,my,1,580
4,life-me,110,suicide,1,648
4,life-me,111,die,1,814
5,death-me,112,my,1,840
5,death-me,113,lifeless,1,980
5,death-me,114,other,1,849
5,death-me,115,self,1,1031
5,death-me,116,their,1,922
5,death-me,117,alive,1,941
5,death-me,118,breathing,1,1215
5,death-me,119,I,1,782
5,death-me,120,they,1,764
5,death-me,121,deceased,1,778
5,death-me,122,funeral,1,839
5,death-me,123,survive,1,973
5,death-me,124,die,1,1032
5,death-me,125,theirs,1,673
5,death-me,126,thrive,1,997
5,death-me,127,myself,1,1082
5,death-me,128,them,1,882
5,death-me,129,live,1,1115
5,death-me,130,mine,1,1423
5,death-me,131,suicide,1,956
6,life-me,132,alive,1,874
6,life-me,133,thrive,1,691
6,life-me,134,live,1,547
6,life-me,135,suicide,1,616
6,life-me,136,lifeless,1,1024
6,life-me,137,I,1,681
6,life-me,138,survive,1,915
6,life-me,139,they,1,774
6,life-me,140,breathing,1,665
6,life-me,141,them,1,924
6,life-me,142,self,1,757
6,life-me,143,their,1,1238
6,life-me,144,myself,1,665
6,life-me,145,funeral,1,709
6,life-me,146,other,1,775
6,life-me,147,theirs,1,653
6,life-me,148,my,1,690
6,life-me,149,die,1,582
6,life-me,150,mine,1,549
6,life-me,151,deceased,1,835
7,death-me,152,thrive,1,907
7,death-me,153,die,1,956
7,death-me,154,funeral,1,867
7,death-me,155,alive,1,657
7,death-me,156,other,1,874
7,death-me,157,my,1,931
7,death-me,158,them,1,664
7,death-me,159,survive,1,781
7,death-me,160,deceased,1,882
7,death-me,161,they,1,899
7,death-me,162,live,1,598
7,death-me,163,lifeless,1,1467
7,death-me,164,self,1,873
7,death-me,165,mine,1,662
7,death-me,166,theirs,1,723
7,death-me,167,their,1,773
7,death-me,168,breathing,1,869
7,death-me,169,I,1,629
7,death-me,170,suicide,1,856
7,death-me,171,myself,1,706
8,life-me,172,self,1,948
8,life-me,173,I,1,823
8,life-me,174,thrive,1,990
8,life-me,175,live,1,563
8,life-me,176,deceased,1,658
8,life-me,177,die,1,865
8,life-me,178,they,1,683
8,life-me,179,lifeless,1,622
8,life-me,180,breathing,1,890
8,life-me,181,my,1,557
8,life-me,182,mine,1,540
8,life-me,183,funeral,1,549
8,life-me,184,other,1,740
8,life-me,185,their,1,807
8,life-me,186,suicide,1,906
8,life-me,187,alive,1,674
8,life-me,188,myself,1,824
8,life-me,189,them,1,765
8,life-me,190,theirs,1,580
8,life-me,191,survive,1,1246
9,death-me,192,lifeless,1,949
9,death-me,193,mine,1,855
9,death-me,194,them,1,980
9,death-me,195,their,1,749
9,death-me,196,breathing,1,915
9,death-me,197,deceased,1,765
9,death-me,198,suicide,1,682
9,death-me,199,die,1,589
9,death-me,200,funeral,1,1373
9,death-me,201,my,1,580
9,death-me,202,theirs,1,740
9,death-me,203,other,1,533
9,death-me,204,survive,1,823
9,death-me,205,thrive,1,1275
9,death-me,206,I,1,742
9,death-me,207,myself,1,590
9,death-me,208,alive,1,656
9,death-me,209,they,1,987
9,death-me,210,self,1,1624
9,death-me,211,live,1,676
10,life-me,212,myself,1,908
10,life-me,213,them,1,682
10,life-me,214,theirs,1,783
10,life-me,215,deceased,1,698
10,life-me,216,die,1,598
10,life-me,217,mine,1,865
10,life-me,218,lifeless,1,914
10,life-me,219,survive,1,1923
10,life-me,220,suicide,1,728
10,life-me,221,they,1,798
10,life-me,222,self,1,773
10,life-me,223,their,1,657
10,life-me,224,thrive,1,632
10,life-me,225,my,1,640
10,life-me,226,funeral,1,630
10,life-me,227,alive,1,499
10,life-me,228,I,1,599
10,life-me,229,other,1,947
10,life-me,230,breathing,1,648
10,life-me,231,live,1,598
11,death-me,232,them,1,915
11,death-me,233,die,1,735
11,death-me,234,deceased,1,798
11,death-me,235,self,1,1099
11,death-me,236,I,1,699
11,death-me,237,alive,1,1313
11,death-me,238,mine,1,932
11,death-me,239,live,1,816
11,death-me,240,their,1,1868
11,death-me,241,suicide,1,721
11,death-me,242,myself,1,771
11,death-me,243,they,1,813
11,death-me,244,thrive,1,949
11,death-me,245,other,1,1357
11,death-me,246,lifeless,1,1109
11,death-me,247,funeral,1,573
11,death-me,248,breathing,1,832
11,death-me,249,theirs,1,1150
11,death-me,250,survive,1,940
11,death-me,251,my,1,758
12,life-me,252,they,1,731
12,life-me,253,survive,1,1381
12,life-me,254,deceased,1,765
12,life-me,255,live,1,630
12,life-me,256,die,1,690
12,life-me,257,their,1,633
12,life-me,258,theirs,1,1957
12,life-me,259,alive,1,1140
12,life-me,260,thrive,1,874
12,life-me,261,suicide,1,1260
12,life-me,262,I,1,689
12,life-me,263,funeral,1,1099
12,life-me,264,other,1,692
12,life-me,265,lifeless,1,782
12,life-me,266,my,1,738
12,life-me,267,myself,1,536
12,life-me,268,mine,1,548
12,life-me,269,them,1,840
12,life-me,270,breathing,1,1415
12,life-me,271,self,1,682
13,death-me,272,thrive,1,1241
13,death-me,273,theirs,1,615
13,death-me,274,alive,1,1104
13,death-me,275,mine,1,623
13,death-me,276,survive,1,732
13,death-me,277,myself,1,957
13,death-me,278,their,1,775
13,death-me,279,self,1,890
13,death-me,280,them,1,739
13,death-me,281,they,1,654
13,death-me,282,breathing,1,999
13,death-me,283,live,1,1649
13,death-me,284,other,1,766
13,death-me,285,suicide,1,1339
13,death-me,286,I,1,933
13,death-me,287,funeral,1,1374
13,death-me,288,my,1,443
13,death-me,289,lifeless,1,624
13,death-me,290,die,1,565
13,death-me,291,deceased,1,710
14,life-me,292,alive,1,758
14,life-me,293,their,1,748
14,life-me,294,lifeless,1,813
14,life-me,295,die,1,822
14,life-me,296,funeral,1,1398
14,life-me,297,other,1,682
14,life-me,298,self,1,564
14,life-me,299,deceased,1,1042
14,life-me,300,live,1,534
14,life-me,301,mine,1,785
14,life-me,302,theirs,1,749
14,life-me,303,them,1,723
14,life-me,304,my,1,691
14,life-me,305,myself,1,464
14,life-me,306,I,1,531
14,life-me,307,survive,1,1248
14,life-me,308,thrive,1,876
14,life-me,309,breathing,1,530
14,life-me,310,they,1,592
14,life-me,311,suicide,1,682
15,death-me,312,alive,1,1581
15,death-me,313,die,1,773
15,death-me,314,mine,1,1415
15,death-me,315,survive,1,891
15,death-me,316,lifeless,1,1333
15,death-me,317,them,1,881
15,death-me,318,they,1,698
15,death-me,319,breathing,1,932
15,death-me,320,myself,1,766
15,death-me,321,funeral,1,1374
15,death-me,322,thrive,1,1057
15,death-me,323,suicide,1,705
15,death-me,324,I,1,765
15,death-me,325,their,1,673
15,death-me,326,live,1,892
15,death-me,327,my,1,782
15,death-me,328,other,1,740
15,death-me,329,theirs,1,583
15,death-me,330,self,1,806
15,death-me,331,deceased,1,786
16,life-me,332,self,1,759
16,life-me,333,their,1,722
16,life-me,334,breathing,1,697
16,life-me,335,suicide,1,582
16,life-me,336,my,1,1072
16,life-me,337,thrive,1,705
16,life-me,338,alive,1,788
16,life-me,339,they,1,590
16,life-me,340,mine,1,699
16,life-me,341,them,1,632
16,life-me,342,lifeless,1,819
16,life-me,343,theirs,1,806
16,life-me,344,funeral,1,770
16,life-me,345,deceased,1,1316
16,life-me,346,myself,1,623
16,life-me,347,live,1,457
16,life-me,348,other,1,848
16,life-me,349,I,1,557
16,life-me,350,die,1,727
16,life-me,351,survive,1,932
17,death-me,352,their,1,1148
17,death-me,353,other,1,781
17,death-me,354,thrive,1,641
17,death-me,355,theirs,1,840
17,death-me,356,live,1,1516
17,death-me,357,self,1,775
17,death-me,358,deceased,1,740
17,death-me,359,survive,1,815
17,death-me,360,breathing,1,688
17,death-me,361,myself,1,1065
17,death-me,362,mine,1,1608
17,death-me,363,lifeless,1,974
17,death-me,364,I,1,1265
17,death-me,365,funeral,1,608
17,death-me,366,them,1,806
17,death-me,367,my,1,963
17,death-me,368,die,1,656
17,death-me,369,alive,1,882
17,death-me,370,suicide,1,1383
17,death-me,371,they,1,917
