BlockNumber,BlockType,TrialNum,Stim,Response,ResponseTime
3,life-me,85,die,1,865
3,life-me,86,live,1,847
3,life-me,87,survive,1,1124
3,life-me,88,funeral,1,625
3,life-me,89,breathing,1,665
3,life-me,90,my,1,482
3,life-me,91,lifeless,1,924
4,death-me,92,survive,1,1083
4,death-me,93,thrive,1,1240
4,death-me,94,die,1,816
4,death-me,95,other,1,914
4,death-me,96,suicide,1,698
4,death-me,97,I,1,982
4,death-me,98,mine,1,724
4,death-me,99,theirs,1,745
4,death-me,100,self,1,1135
4,death-me,101,they,1,675
4,death-me,102,funeral,1,640
4,death-me,103,deceased,1,683
4,death-me,104,my,1,666
4,death-me,105,breathing,1,773
4,death-me,106,their,1,707
4,death-me,107,them,1,891
4,death-me,108,myself,1,617
4,death-me,109,alive,1,848
4,death-me,110,live,1,823
4,death-me,111,lifeless,1,974
5,life-me,112,myself,1,849
5,life-me,113,survive,1,831
5,life-me,114,die,1,740
5,life-me,115,live,1,715
5,life-me,116,I,1,839
5,life-me,117,thrive,1,898
5,life-me,118,funeral,1,734
5,life-me,119,self,1,865
5,life-me,120,lifeless,1,1037
5,life-me,121,theirs,1,1081
5,life-me,122,their,1,1064
5,life-me,123,they,1,749
5,life-me,124,suicide,1,949
5,life-me,125,alive,1,882
5,life-me,126,deceased,1,1510
5,life-me,127,other,1,1008
5,life-me,128,them,1,1057
5,life-me,129,breathing,1,723
5,life-me,130,my,1,801
5,life-me,131,mine,1,682
6,death-me,132,die,1,615
6,death-me,133,breathing,1,840
6,death-me,134,suicide,1,799
6,death-me,135,thrive,1,1240
6,death-me,136,survive,1,1340
6,death-me,137,them,1,1466
6,death-me,138,alive,1,982
6,death-me,139,deceased,1,824
6,death-me,140,other,1,639
6,death-me,141,funeral,1,756
6,death-me,142,theirs,1,807
6,death-me,143,lifeless,1,1041
6,death-me,144,live,1,741
6,death-me,145,their,1,840
6,death-me,146,they,1,806
6,death-me,147,myself,1,923
6,death-me,148,I,1,747
6,death-me,149,mine,1,724
6,death-me,150,my,1,632
6,death-me,151,self,1,940
7,life-me,152,lifeless,1,940
7,life-me,153,alive,1,785
7,life-me,154,other,1,873
7,life-me,155,their,1,998
7,life-me,156,die,1,1290
7,life-me,157,I,1,691
7,life-me,158,funeral,1,1040
7,life-me,159,they,1,822
7,life-me,160,survive,1,789
7,life-me,161,myself,1,623
7,life-me,162,live,1,856
7,life-me,163,deceased,1,1367
7,life-me,164,thrive,1,767
7,life-me,165,theirs,1,674
7,life-me,166,mine,1,640
7,life-me,167,them,1,690
7,life-me,168,breathing,1,724
7,life-me,169,suicide,1,856
7,life-me,170,my,1,692
7,life-me,171,self,1,756
8,death-me,172,mine,1,883
8,death-me,173,my,1,540
8,death-me,174,survive,1,973
8,death-me,175,lifeless,1,982
8,death-me,176,they,1,765
8,death-me,177,myself,1,691
8,death-me,178,alive,1,857
8,death-me,179,their,1,1082
8,death-me,180,die,1,873
8,death-me,181,self,1,1207
8,death-me,182,live,1,765
8,death-me,183,breathing,1,957
8,death-me,184,deceased,1,757
8,death-me,185,other,1,574
8,death-me,186,theirs,1,648
8,death-me,187,them,1,890
8,death-me,188,suicide,1,1014
8,death-me,189,funeral,1,890
8,death-me,190,thrive,1,1349
8,death-me,191,I,1,791
9,life-me,192,my,1,891
9,life-me,193,theirs,1,861
9,life-me,194,die,1,899
9,life-me,195,live,1,748
9,life-me,196,breathing,1,957
9,life-me,197,lifeless,1,782
9,life-me,198,they,1,770
9,life-me,199,them,1,915
9,life-me,200,other,1,1150
9,life-me,201,I,1,741
9,life-me,202,myself,1,657
9,life-me,203,their,1,595
9,life-me,204,survive,1,1657
9,life-me,205,mine,1,714
9,life-me,206,thrive,1,849
9,life-me,207,funeral,1,591
9,life-me,208,suicide,1,890
9,life-me,209,self,1,882
9,life-me,210,alive,1,657
9,life-me,211,deceased,1,671
10,death-me,212,self,1,1123
10,death-me,213,mine,1,840
10,death-me,214,they,1,808
10,death-me,215,die,1,745
10,death-me,216,thrive,1,731
10,death-me,217,lifeless,1,1392
10,death-me,218,myself,1,589
10,death-me,219,I,1,715
10,death-me,220,their,1,482
10,death-me,221,deceased,1,689
10,death-me,222,live,1,699
10,death-me,223,funeral,1,799
10,death-me,224,breathing,1,799
10,death-me,225,my,1,632
10,death-me,226,suicide,1,674
10,death-me,227,theirs,1,649
10,death-me,228,them,1,756
10,death-me,229,survive,1,892
10,death-me,230,other,1,951
10,death-me,231,alive,1,1197
11,life-me,232,I,1,806
11,life-me,233,other,1,757
11,life-me,234,lifeless,1,1398
11,life-me,235,their,1,1017
11,life-me,236,deceased,1,1156
11,life-me,237,breathing,1,693
11,life-me,238,live,1,798
11,life-me,239,my,1,1223
11,life-me,240,alive,1,699
11,life-me,241,thrive,1,798
11,life-me,242,die,1,773
11,life-me,243,self,1,765
11,life-me,244,suicide,1,681
11,life-me,245,they,1,1248
11,life-me,246,survive,1,1238
11,life-me,247,funeral,1,696
11,life-me,248,mine,1,1056
11,life-me,249,theirs,1,665
11,life-me,250,myself,1,857
11,life-me,251,them,1,810
12,death-me,252,live,1,1091
12,death-me,253,myself,1,773
12,death-me,254,them,1,665
12,death-me,255,funeral,1,689
12,death-me,256,theirs,1,657
12,death-me,257,their,1,759
12,death-me,258,breathing,1,931
12,death-me,259,alive,1,1014
12,death-me,260,self,1,715
12,death-me,261,other,1,681
12,death-me,262,thrive,1,916
12,death-me,263,mine,1,640
12,death-me,264,deceased,1,632
12,death-me,265,suicide,1,676
12,death-me,266,they,1,606
12,death-me,267,die,1,624
12,death-me,268,I,1,782
12,death-me,269,lifeless,1,1315
12,death-me,270,my,1,799
12,death-me,271,survive,1,1157
13,life-me,272,other,1,1416
13,life-me,273,their,1,890
13,life-me,274,live,1,715
13,life-me,275,self,1,766
13,life-me,276,mine,1,638
13,life-me,277,funeral,1,600
13,life-me,278,thrive,1,898
13,life-me,279,alive,1,725
13,life-me,280,they,1,856
13,life-me,281,deceased,1,938
13,life-me,282,myself,1,798
13,life-me,283,survive,1,865
13,life-me,284,suicide,1,683
13,life-me,285,lifeless,1,1314
13,life-me,286,I,1,782
13,life-me,287,breathing,1,709
13,life-me,288,die,1,772
13,life-me,289,them,1,681
13,life-me,290,my,1,599
13,life-me,291,theirs,1,615
14,death-me,292,self,1,1614
14,death-me,293,theirs,1,648
14,death-me,294,suicide,1,548
14,death-me,295,survive,1,1325
14,death-me,296,they,1,715
14,death-me,297,I,1,549
14,death-me,298,die,1,612
14,death-me,299,lifeless,1,945
14,death-me,300,alive,1,740
14,death-me,301,mine,1,557
14,death-me,302,my,1,627
14,death-me,303,deceased,1,858
14,death-me,304,their,1,565
14,death-me,305,them,1,604
14,death-me,306,funeral,1,606
14,death-me,307,thrive,1,640
14,death-me,308,breathing,1,1195
14,death-me,309,other,1,1031
14,death-me,310,live,1,728
14,death-me,311,myself,1,1106
15,life-me,312,thrive,1,1332
15,life-me,313,survive,1,831
15,life-me,314,their,1,632
15,life-me,315,lifeless,1,1374
15,life-me,316,myself,1,823
15,life-me,317,theirs,1,714
15,life-me,318,breathing,1,931
15,life-me,319,I,1,716
15,life-me,320,suicide,1,649
15,life-me,321,deceased,1,1240
15,life-me,322,self,1,682
15,life-me,323,funeral,1,681
15,life-me,324,live,1,906
15,life-me,325,mine,1,849
15,life-me,326,alive,1,723
15,life-me,327,other,1,1215
15,life-me,328,they,1,765
15,life-me,329,them,0,0
15,life-me,330,my,1,822
15,life-me,331,die,1,727
16,death-me,332,deceased,1,555
16,death-me,333,they,1,688
16,death-me,334,live,1,1116
16,death-me,335,survive,1,898
16,death-me,336,funeral,1,691
16,death-me,337,self,1,707
16,death-me,338,I,1,940
16,death-me,339,breathing,1,899
16,death-me,340,theirs,1,722
16,death-me,341,mine,1,698
16,death-me,342,their,1,674
16,death-me,343,alive,1,844
16,death-me,344,my,1,657
16,death-me,345,die,1,1231
16,death-me,346,them,1,657
16,death-me,347,lifeless,1,1456
16,death-me,348,suicide,1,748
16,death-me,349,myself,1,882
16,death-me,350,thrive,1,1206
16,death-me,351,other,1,780
17,life-me,352,I,1,932
17,life-me,353,deceased,1,1124
17,life-me,354,suicide,1,798
17,life-me,355,breathing,1,908
17,life-me,356,die,1,808
17,life-me,357,my,1,785
17,life-me,358,their,1,998
17,life-me,359,mine,1,640
17,life-me,360,alive,1,1165
17,life-me,361,lifeless,1,882
17,life-me,362,self,1,739
17,life-me,363,they,1,763
17,life-me,364,thrive,1,748
17,life-me,365,survive,1,840
17,life-me,366,live,1,707
17,life-me,367,funeral,1,581
17,life-me,368,theirs,1,923
17,life-me,369,myself,1,740
17,life-me,370,other,1,816
17,life-me,371,them,1,690
