BlockNumber,BlockType,TrialNum,Stim,Response,ResponseTime
9,death-me,205,they,1,1023
9,death-me,206,alive,0,0
9,death-me,207,survive,1,1174
9,death-me,208,myself,1,1117
9,death-me,209,I,1,923
9,death-me,210,my,1,948
9,death-me,211,die,1,1092
10,life-me,212,alive,1,1074
10,life-me,213,deceased,1,948
10,life-me,214,they,1,815
10,life-me,215,survive,1,865
10,life-me,216,die,1,823
10,life-me,217,mine,1,965
10,life-me,218,their,1,732
10,life-me,219,my,0,0
10,life-me,220,thrive,1,980
10,life-me,221,live,1,915
10,life-me,222,lifeless,1,840
10,life-me,223,them,1,1174
10,life-me,224,other,1,921
10,life-me,225,self,1,683
10,life-me,226,theirs,1,915
10,life-me,227,funeral,1,923
10,life-me,228,breathing,1,1081
10,life-me,229,suicide,1,818
10,life-me,230,myself,1,923
10,life-me,231,I,1,857
11,death-me,232,I,1,1074
11,death-me,233,them,1,991
11,death-me,234,funeral,1,747
11,death-me,235,my,1,1415
11,death-me,236,theirs,1,824
11,death-me,237,self,1,1249
11,death-me,238,live,1,999
11,death-me,239,myself,1,913
11,death-me,240,die,1,973
11,death-me,241,mine,0,0
11,death-me,242,lifeless,1,1073
11,death-me,243,survive,1,1338
11,death-me,244,alive,1,1018
11,death-me,245,breathing,1,1123
11,death-me,246,their,1,815
11,death-me,247,thrive,1,948
11,death-me,248,other,1,1290
11,death-me,249,deceased,1,1166
11,death-me,250,they,1,1363
11,death-me,251,suicide,1,1156
12,life-me,252,suicide,1,1306
12,life-me,253,them,1,783
12,life-me,254,their,1,953
12,life-me,255,lifeless,1,776
12,life-me,256,deceased,1,772
12,life-me,257,die,1,1007
12,life-me,258,live,1,743
12,life-me,259,other,1,822
12,life-me,260,funeral,1,898
12,life-me,261,survive,1,1122
12,life-me,262,I,1,815
12,life-me,263,self,1,924
12,life-me,264,alive,1,857
12,life-me,265,theirs,1,882
12,life-me,266,my,1,906
12,life-me,267,thrive,1,1207
12,life-me,268,breathing,1,831
12,life-me,269,myself,1,807
12,life-me,270,they,1,765
12,life-me,271,mine,1,773
13,death-me,272,deceased,1,1973
13,death-me,273,they,1,848
13,death-me,274,thrive,1,1031
13,death-me,275,lifeless,1,1057
13,death-me,276,I,1,1007
13,death-me,277,alive,1,873
13,death-me,278,survive,1,1232
13,death-me,279,their,1,1148
13,death-me,280,die,0,0
13,death-me,281,suicide,1,1079
13,death-me,282,myself,1,1507
13,death-me,283,theirs,1,1024
13,death-me,284,funeral,1,1033
13,death-me,285,self,1,954
13,death-me,286,live,1,1032
13,death-me,287,other,1,1915
13,death-me,288,my,1,1180
13,death-me,289,mine,1,1016
13,death-me,290,breathing,1,1097
13,death-me,291,them,1,1032
14,life-me,292,them,1,1049
14,life-me,293,live,1,1716
14,life-me,294,other,1,879
14,life-me,295,breathing,1,666
14,life-me,296,I,1,682
14,life-me,297,myself,1,690
14,life-me,298,mine,1,782
14,life-me,299,deceased,1,751
14,life-me,300,my,1,768
14,life-me,301,survive,1,906
14,life-me,302,their,1,715
14,life-me,303,self,1,1132
14,life-me,304,die,1,915
14,life-me,305,they,1,1092
14,life-me,306,funeral,1,1090
14,life-me,307,thrive,1,922
14,life-me,308,alive,1,899
14,life-me,309,theirs,1,907
14,life-me,310,lifeless,1,866
14,life-me,311,suicide,1,847
15,death-me,312,live,1,1284
15,death-me,313,I,1,1122
15,death-me,314,breathing,1,848
15,death-me,315,suicide,1,857
15,death-me,316,other,1,831
15,death-me,317,them,1,807
15,death-me,318,myself,1,694
15,death-me,319,thrive,1,981
15,death-me,320,die,1,831
15,death-me,321,lifeless,1,765
15,death-me,322,my,1,218
15,death-me,323,they,1,1690
15,death-me,324,theirs,1,874
15,death-me,325,mine,1,740
15,death-me,326,their,1,1098
15,death-me,327,deceased,1,865
15,death-me,328,survive,1,1789
15,death-me,329,alive,1,973
15,death-me,330,funeral,1,1039
15,death-me,331,self,1,873
16,life-me,332,mine,1,799
16,life-me,333,my,1,631
16,life-me,334,theirs,1,565
16,life-me,335,I,1,823
16,life-me,336,alive,1,808
16,life-me,337,self,1,865
16,life-me,338,their,1,667
16,life-me,339,them,1,690
16,life-me,340,thrive,1,807
16,life-me,341,myself,1,1131
16,life-me,342,live,1,858
16,life-me,343,funeral,1,715
16,life-me,344,deceased,1,773
16,life-me,345,they,1,1264
16,life-me,346,suicide,1,1373
16,life-me,347,die,1,774
16,life-me,348,lifeless,1,756
16,life-me,349,breathing,1,990
16,life-me,350,survive,1,898
16,life-me,351,other,1,882
17,death-me,352,I,1,1064
17,death-me,353,theirs,1,984
17,death-me,354,mine,1,747
17,death-me,355,funeral,1,1257
17,death-me,356,they,1,1348
17,death-me,357,my,1,691
17,death-me,358,alive,1,1298
17,death-me,359,them,1,831
17,death-me,360,breathing,1,1456
17,death-me,361,self,1,1179
17,death-me,362,other,1,1106
17,death-me,363,their,1,1056
17,death-me,364,thrive,1,1045
17,death-me,365,suicide,1,1123
17,death-me,366,lifeless,1,948
17,death-me,367,die,1,1122
17,death-me,368,survive,1,1707
17,death-me,369,deceased,1,1723
17,death-me,370,live,1,982
17,death-me,371,myself,1,1466
