BlockNumber,BlockType,TrialNum,Stim,Response,ResponseTime
2,death-me,66,other,1,965
2,death-me,67,deceased,1,1172
2,death-me,68,survive,1,1589
2,death-me,69,I,1,657
2,death-me,70,they,1,807
2,death-me,71,lifeless,1,1151
3,life-me,72,live,1,658
3,life-me,73,alive,1,583
3,life-me,74,they,1,605
3,life-me,75,their,1,696
3,life-me,76,mine,1,1190
3,life-me,77,die,1,780
3,life-me,78,theirs,1,1090
3,life-me,79,myself,1,556
3,life-me,80,breathing,1,891
3,life-me,81,self,1,842
3,life-me,82,them,1,586
3,life-me,83,I,1,689
3,life-me,84,suicide,1,1488
3,life-me,85,thrive,1,924
3,life-me,86,survive,1,1239
3,life-me,87,lifeless,1,968
3,life-me,88,my,1,573
3,life-me,89,funeral,1,610
3,life-me,90,deceased,1,957
3,life-me,91,other,1,763
4,death-me,92,their,1,840
4,death-me,93,breathing,0,0
4,death-me,94,theirs,1,1039
4,death-me,95,survive,1,1524
4,death-me,96,my,1,923
4,death-me,97,funeral,1,823
4,death-me,98,deceased,1,606
4,death-me,99,self,1,807
4,death-me,100,myself,1,623
4,death-me,101,suicide,1,665
4,death-me,102,lifeless,1,740
4,death-me,103,die,1,657
4,death-me,104,other,1,939
4,death-me,105,I,1,974
4,death-me,106,them,1,681
4,death-me,107,alive,1,1065
4,death-me,108,live,1,763
4,death-me,109,thrive,1,716
4,death-me,110,they,1,1357
4,death-me,111,mine,1,1231
5,life-me,112,theirs,1,888
5,life-me,113,self,1,632
5,life-me,114,live,1,882
5,life-me,115,mine,1,747
5,life-me,116,die,1,617
5,life-me,117,breathing,1,646
5,life-me,118,suicide,1,840
5,life-me,119,their,1,1490
5,life-me,120,myself,1,536
5,life-me,121,thrive,1,849
5,life-me,122,funeral,1,565
5,life-me,123,I,1,774
5,life-me,124,alive,1,640
5,life-me,125,they,1,548
5,life-me,126,survive,1,1128
5,life-me,127,lifeless,1,607
5,life-me,128,other,1,1115
5,life-me,129,deceased,1,768
5,life-me,130,my,1,1124
5,life-me,131,them,1,1598
6,death-me,132,live,1,757
6,death-me,133,mine,1,570
6,death-me,134,die,1,1082
6,death-me,135,thrive,1,825
6,death-me,136,suicide,1,791
6,death-me,137,other,1,956
6,death-me,138,self,1,613
6,death-me,139,funeral,1,904
6,death-me,140,theirs,1,690
6,death-me,141,survive,1,1240
6,death-me,142,their,1,990
6,death-me,143,my,1,524
6,death-me,144,alive,1,682
6,death-me,145,them,1,640
6,death-me,146,deceased,1,1217
6,death-me,147,they,1,1081
6,death-me,148,lifeless,1,1186
6,death-me,149,breathing,1,997
6,death-me,150,I,1,771
6,death-me,151,myself,1,608
7,life-me,152,breathing,1,1052
7,life-me,153,die,1,665
7,life-me,154,thrive,1,891
7,life-me,155,myself,1,999
7,life-me,156,theirs,1,624
7,life-me,157,I,1,582
7,life-me,158,survive,1,715
7,life-me,159,deceased,1,579
7,life-me,160,my,1,648
7,life-me,161,lifeless,1,1040
7,life-me,162,self,1,548
7,life-me,163,funeral,1,589
7,life-me,164,other,1,799
7,life-me,165,alive,1,1040
7,life-me,166,them,1,632
7,life-me,167,live,1,598
7,life-me,168,suicide,1,747
7,life-me,169,they,1,765
7,life-me,170,mine,1,623
7,life-me,171,their,1,609
8,death-me,172,deceased,1,1714
8,death-me,173,they,1,1198
8,death-me,174,alive,1,1162
8,death-me,175,breathing,1,1563
8,death-me,176,their,1,790
8,death-me,177,die,1,897
8,death-me,178,live,1,1190
8,death-me,179,myself,1,809
8,death-me,180,thrive,1,1159
8,death-me,181,theirs,1,965
8,death-me,182,suicide,1,1041
8,death-me,183,funeral,1,1142
8,death-me,184,self,1,1116
8,death-me,185,survive,1,873
8,death-me,186,them,1,1215
8,death-me,187,I,1,871
8,death-me,188,lifeless,1,1032
8,death-me,189,other,1,1615
8,death-me,190,mine,1,722
8,death-me,191,my,1,715
9,life-me,192,funeral,1,1165
9,life-me,193,they,1,571
9,life-me,194,their,1,563
9,life-me,195,breathing,1,807
9,life-me,196,live,1,632
9,life-me,197,mine,1,548
9,life-me,198,survive,1,632
9,life-me,199,my,1,614
9,life-me,200,theirs,1,918
9,life-me,201,suicide,1,1141
9,life-me,202,die,1,673
9,life-me,203,other,1,1334
9,life-me,204,self,1,816
9,life-me,205,lifeless,1,1039
9,life-me,206,alive,1,765
9,life-me,207,deceased,1,767
9,life-me,208,myself,1,757
9,life-me,209,them,1,789
9,life-me,210,I,1,781
9,life-me,211,thrive,1,873
10,death-me,212,alive,1,1207
10,death-me,213,funeral,1,997
10,death-me,214,die,1,1191
10,death-me,215,myself,1,598
10,death-me,216,live,1,774
10,death-me,217,I,1,812
10,death-me,218,mine,1,606
10,death-me,219,deceased,1,832
10,death-me,220,theirs,1,782
10,death-me,221,my,1,756
10,death-me,222,survive,1,1022
10,death-me,223,they,1,673
10,death-me,224,them,1,898
10,death-me,225,other,1,1057
10,death-me,226,their,1,540
10,death-me,227,lifeless,1,1163
10,death-me,228,suicide,1,857
10,death-me,229,self,1,1065
10,death-me,230,thrive,1,1348
10,death-me,231,breathing,1,717
11,life-me,232,deceased,1,906
11,life-me,233,alive,1,856
11,life-me,234,breathing,1,923
11,life-me,235,lifeless,1,1048
11,life-me,236,die,1,739
11,life-me,237,their,1,646
11,life-me,238,live,1,903
11,life-me,239,survive,1,806
11,life-me,240,mine,1,698
11,life-me,241,my,1,548
11,life-me,242,funeral,1,823
11,life-me,243,theirs,1,1257
11,life-me,244,them,1,598
11,life-me,245,thrive,1,782
11,life-me,246,other,1,1517
11,life-me,247,I,1,847
11,life-me,248,suicide,1,858
11,life-me,249,they,1,715
11,life-me,250,self,1,864
11,life-me,251,myself,1,608
12,death-me,252,I,1,1215
12,death-me,253,thrive,1,780
12,death-me,254,self,1,818
12,death-me,255,deceased,1,723
12,death-me,256,lifeless,1,941
12,death-me,257,other,1,791
12,death-me,258,alive,1,1139
12,death-me,259,theirs,1,1032
12,death-me,260,my,1,767
12,death-me,261,funeral,1,1498
12,death-me,262,they,1,824
12,death-me,263,myself,1,765
12,death-me,264,breathing,1,806
12,death-me,265,mine,1,803
12,death-me,266,survive,1,932
12,death-me,267,their,1,1068
12,death-me,268,suicide,1,798
12,death-me,269,live,1,1055
12,death-me,270,them,1,1340
12,death-me,271,die,1,849
13,life-me,272,thrive,1,1199
13,life-me,273,mine,1,498
13,life-me,274,them,1,672
13,life-me,275,deceased,1,940
13,life-me,276,other,1,840
13,life-me,277,breathing,1,906
13,life-me,278,I,1,855
13,life-me,279,survive,1,974
13,life-me,280,they,1,807
13,life-me,281,live,1,731
13,life-me,282,lifeless,1,1082
13,life-me,283,self,1,715
13,life-me,284,myself,1,840
13,life-me,285,funeral,1,987
13,life-me,286,their,1,924
13,life-me,287,theirs,1,657
13,life-me,288,alive,1,821
13,life-me,289,suicide,1,873
13,life-me,290,die,1,889
13,life-me,291,my,1,634
14,death-me,292,myself,1,1091
14,death-me,293,survive,1,809
14,death-me,294,my,1,731
14,death-me,295,their,1,699
14,death-me,296,I,1,709
14,death-me,297,other,1,815
14,death-me,298,funeral,1,1372
14,death-me,299,thrive,1,1224
14,death-me,300,self,1,822
14,death-me,301,suicide,1,864
14,death-me,302,theirs,1,781
14,death-me,303,them,1,940
14,death-me,304,lifeless,1,1137
14,death-me,305,mine,1,790
14,death-me,306,live,1,789
14,death-me,307,breathing,1,1015
14,death-me,308,die,1,1430
14,death-me,309,deceased,1,1348
14,death-me,310,they,1,734
14,death-me,311,alive,1,838
15,life-me,312,they,1,896
15,life-me,313,die,1,1198
15,life-me,314,survive,1,980
15,life-me,315,them,1,732
15,life-me,316,breathing,1,840
15,life-me,317,live,1,756
15,life-me,318,mine,1,1107
15,life-me,319,I,1,711
15,life-me,320,their,1,717
15,life-me,321,thrive,1,1366
15,life-me,322,my,1,875
15,life-me,323,suicide,1,883
15,life-me,324,deceased,1,1440
15,life-me,325,theirs,1,1338
15,life-me,326,lifeless,1,915
15,life-me,327,myself,1,809
15,life-me,328,self,1,1965
15,life-me,329,funeral,1,697
15,life-me,330,other,1,848
15,life-me,331,alive,1,897
16,death-me,332,self,1,990
16,death-me,333,other,1,782
16,death-me,334,die,0,0
16,death-me,335,alive,1,741
16,death-me,336,myself,1,798
16,death-me,337,live,1,798
16,death-me,338,theirs,1,782
16,death-me,339,I,1,792
16,death-me,340,suicide,1,773
16,death-me,341,breathing,1,907
16,death-me,342,mine,1,972
16,death-me,343,thrive,1,1217
16,death-me,344,lifeless,1,1238
16,death-me,345,deceased,1,1024
16,death-me,346,funeral,1,1007
16,death-me,347,their,1,922
16,death-me,348,they,1,604
16,death-me,349,my,1,851
16,death-me,350,survive,1,865
16,death-me,351,them,1,1507
17,life-me,352,self,1,931
17,life-me,353,theirs,1,805
17,life-me,354,funeral,1,982
17,life-me,355,myself,1,675
17,life-me,356,breathing,1,659
17,life-me,357,their,1,723
17,life-me,358,mine,1,684
17,life-me,359,my,1,748
17,life-me,360,them,1,876
17,life-me,361,survive,1,1074
17,life-me,362,they,1,789
17,life-me,363,die,1,890
17,life-me,364,other,1,698
17,life-me,365,alive,1,799
17,life-me,366,lifeless,1,998
17,life-me,367,live,1,965
17,life-me,368,suicide,1,782
17,life-me,369,deceased,1,865
17,life-me,370,thrive,1,849
17,life-me,371,I,1,824
