BlockNumber,BlockType,TrialNum,Stim,Response,ResponseTime
8,death-me,176,survive,1,689
8,death-me,177,other,1,818
8,death-me,178,their,1,548
8,death-me,179,die,1,941
8,death-me,180,they,1,698
8,death-me,181,alive,1,798
8,death-me,182,live,1,1257
8,death-me,183,thrive,1,1531
8,death-me,184,deceased,1,689
8,death-me,185,funeral,1,632
8,death-me,186,theirs,1,640
8,death-me,187,self,1,681
8,death-me,188,lifeless,1,803
8,death-me,189,them,1,1185
8,death-me,190,breathing,1,873
8,death-me,191,mine,1,896
9,life-me,192,I,1,808
9,life-me,193,deceased,1,772
9,life-me,194,alive,1,723
9,life-me,195,their,1,888
9,life-me,196,die,1,717
9,life-me,197,funeral,1,800
9,life-me,198,them,1,1073
9,life-me,199,other,1,648
9,life-me,200,they,1,573
9,life-me,201,theirs,1,704
9,life-me,202,thrive,1,823
9,life-me,203,breathing,1,682
9,life-me,204,mine,1,606
9,life-me,205,live,1,648
9,life-me,206,myself,1,540
9,life-me,207,lifeless,1,1048
9,life-me,208,self,1,645
9,life-me,209,my,1,640
9,life-me,210,survive,1,906
9,life-me,211,suicide,1,740
10,death-me,212,funeral,1,902
10,death-me,213,die,1,807
10,death-me,214,breathing,1,740
10,death-me,215,theirs,1,498
10,death-me,216,self,1,698
10,death-me,217,alive,1,798
10,death-me,218,my,1,757
10,death-me,219,deceased,1,888
10,death-me,220,suicide,1,551
10,death-me,221,them,1,673
10,death-me,222,lifeless,1,889
10,death-me,223,other,1,948
10,death-me,224,thrive,1,915
10,death-me,225,their,1,623
10,death-me,226,live,1,1454
10,death-me,227,survive,1,1481
10,death-me,228,they,1,615
10,death-me,229,myself,1,714
10,death-me,230,I,1,547
10,death-me,231,mine,1,923
11,life-me,232,their,1,997
11,life-me,233,them,1,540
11,life-me,234,funeral,1,665
11,life-me,235,alive,1,772
11,life-me,236,thrive,1,807
11,life-me,237,self,1,583
11,life-me,238,myself,1,548
11,life-me,239,they,1,522
11,life-me,240,deceased,1,605
11,life-me,241,my,1,632
11,life-me,242,die,1,712
11,life-me,243,I,1,581
11,life-me,244,lifeless,1,923
11,life-me,245,other,1,838
11,life-me,246,survive,1,723
11,life-me,247,breathing,1,615
11,life-me,248,theirs,1,538
11,life-me,249,live,1,681
11,life-me,250,mine,1,585
11,life-me,251,suicide,1,640
12,death-me,252,survive,1,1307
12,death-me,253,self,1,980
12,death-me,254,their,1,622
12,death-me,255,suicide,1,1082
12,death-me,256,my,1,615
12,death-me,257,lifeless,1,1098
12,death-me,258,die,1,697
12,death-me,259,they,1,651
12,death-me,260,mine,1,590
12,death-me,261,I,1,498
12,death-me,262,myself,1,497
12,death-me,263,funeral,1,1090
12,death-me,264,live,1,698
12,death-me,265,them,1,679
12,death-me,266,theirs,1,540
12,death-me,267,deceased,1,632
12,death-me,268,breathing,1,739
12,death-me,269,alive,1,706
12,death-me,270,other,1,737
12,death-me,271,thrive,1,706
13,life-me,272,I,1,881
13,life-me,273,other,1,673
13,life-me,274,survive,1,1039
13,life-me,275,lifeless,1,808
13,life-me,276,live,1,655
13,life-me,277,breathing,1,581
13,life-me,278,alive,1,572
13,life-me,279,mine,1,524
13,life-me,280,thrive,1,512
13,life-me,281,suicide,1,574
13,life-me,282,their,1,640
13,life-me,283,they,1,572
13,life-me,284,myself,1,490
13,life-me,285,funeral,1,865
13,life-me,286,deceased,1,722
13,life-me,287,self,1,964
13,life-me,288,my,1,614
13,life-me,289,die,1,640
13,life-me,290,theirs,1,763
13,life-me,291,them,1,623
14,death-me,292,them,1,1891
14,death-me,293,deceased,1,1182
14,death-me,294,breathing,1,756
14,death-me,295,live,1,863
14,death-me,296,suicide,1,733
14,death-me,297,survive,1,681
14,death-me,298,I,1,597
14,death-me,299,myself,1,613
14,death-me,300,alive,1,557
14,death-me,301,theirs,1,707
14,death-me,302,my,1,898
14,death-me,303,mine,1,556
14,death-me,304,die,1,1112
14,death-me,305,other,1,883
14,death-me,306,thrive,1,1389
14,death-me,307,they,1,1006
14,death-me,308,lifeless,1,1097
14,death-me,309,self,1,565
14,death-me,310,their,1,729
14,death-me,311,funeral,1,906
15,life-me,312,self,1,889
15,life-me,313,their,1,764
15,life-me,314,lifeless,1,973
15,life-me,315,suicide,1,939
15,life-me,316,alive,1,831
15,life-me,317,they,1,638
15,life-me,318,die,1,548
15,life-me,319,my,1,631
15,life-me,320,funeral,1,651
15,life-me,321,myself,1,640
15,life-me,322,thrive,1,649
15,life-me,323,live,1,715
15,life-me,324,them,1,639
15,life-me,325,other,1,581
15,life-me,326,deceased,1,598
15,life-me,327,theirs,1,570
15,life-me,328,I,1,647
15,life-me,329,breathing,1,1265
15,life-me,330,survive,1,638
15,life-me,331,mine,1,1013
16,death-me,332,suicide,1,1253
16,death-me,333,myself,1,647
16,death-me,334,I,1,480
16,death-me,335,mine,1,589
16,death-me,336,alive,1,898
16,death-me,337,breathing,1,682
16,death-me,338,survive,1,797
16,death-me,339,self,1,689
16,death-me,340,deceased,1,759
16,death-me,341,them,1,674
16,death-me,342,die,1,789
16,death-me,343,my,0,0
16,death-me,344,live,1,764
16,death-me,345,they,1,1056
16,death-me,346,theirs,1,545
16,death-me,347,other,1,590
16,death-me,348,their,1,446
16,death-me,349,funeral,1,622
16,death-me,350,thrive,1,1289
16,death-me,351,lifeless,1,1589
17,life-me,352,they,1,865
17,life-me,353,breathing,1,791
17,life-me,354,myself,1,956
17,life-me,355,suicide,1,664
17,life-me,356,survive,1,754
17,life-me,357,my,1,564
17,life-me,358,other,1,1123
17,life-me,359,self,1,1139
17,life-me,360,deceased,1,690
17,life-me,361,I,1,639
17,life-me,362,die,1,1038
17,life-me,363,them,1,780
17,life-me,364,theirs,1,1084
17,life-me,365,their,1,582
17,life-me,366,lifeless,1,1389
17,life-me,367,mine,1,822
17,life-me,368,thrive,1,1256
17,life-me,369,live,1,691
17,life-me,370,funeral,1,732
17,life-me,371,alive,1,775
