BlockNumber,BlockType,TrialNum,Stim,Response,ResponseTime
11,life-me,244,alive,1,606
11,life-me,245,breathing,1,581
11,life-me,246,suicide,1,582
11,life-me,247,they,1,598
11,life-me,248,mine,1,707
11,life-me,249,thrive,1,688
11,life-me,250,self,1,642
11,life-me,251,survive,1,600
12,death-me,252,they,1,1375
12,death-me,253,survive,1,881
12,death-me,254,alive,1,715
12,death-me,255,die,1,765
12,death-me,256,myself,1,799
12,death-me,257,mine,1,597
12,death-me,258,self,1,540
12,death-me,259,live,1,581
12,death-me,260,their,1,910
12,death-me,261,funeral,1,622
12,death-me,262,my,1,709
12,death-me,263,I,1,1166
12,death-me,264,breathing,1,673
12,death-me,265,deceased,1,780
12,death-me,266,theirs,1,574
12,death-me,267,them,1,771
12,death-me,268,other,1,689
12,death-me,269,lifeless,1,724
12,death-me,270,suicide,1,507
12,death-me,271,thrive,1,624
13,life-me,272,alive,0,0
13,life-me,273,die,1,1174
13,life-me,274,my,1,793
13,life-me,275,thrive,1,923
13,life-me,276,their,1,656
13,life-me,277,funeral,1,588
13,life-me,278,theirs,1,690
13,life-me,279,survive,1,674
13,life-me,280,live,1,499
13,life-me,281,breathing,1,623
13,life-me,282,lifeless,1,530
13,life-me,283,deceased,1,865
13,life-me,284,mine,1,749
13,life-me,285,other,1,575
13,life-me,286,they,1,782
13,life-me,287,myself,1,598
13,life-me,288,I,1,748
13,life-me,289,them,1,639
13,life-me,290,self,1,682
13,life-me,291,suicide,1,491
14,death-me,292,survive,1,1540
14,death-me,293,their,1,632
14,death-me,294,deceased,1,715
14,death-me,295,theirs,1,832
14,death-me,296,funeral,1,632
14,death-me,297,mine,1,909
14,death-me,298,alive,1,666
14,death-me,299,live,1,831
14,death-me,300,lifeless,1,842
14,death-me,301,they,1,640
14,death-me,302,thrive,1,782
14,death-me,303,them,1,616
14,death-me,304,other,1,649
14,death-me,305,self,1,607
14,death-me,306,breathing,1,593
14,death-me,307,die,1,683
14,death-me,308,myself,1,607
14,death-me,309,suicide,1,732
14,death-me,310,I,1,930
14,death-me,311,my,1,866
15,life-me,312,my,1,1605
15,life-me,313,self,1,1306
15,life-me,314,mine,1,599
15,life-me,315,other,1,679
15,life-me,316,survive,1,748
15,life-me,317,live,1,665
15,life-me,318,deceased,1,576
15,life-me,319,suicide,1,586
15,life-me,320,breathing,1,823
15,life-me,321,they,1,875
15,life-me,322,alive,1,724
15,life-me,323,theirs,1,571
15,life-me,324,funeral,1,833
15,life-me,325,them,1,665
15,life-me,326,myself,1,674
15,life-me,327,lifeless,1,673
15,life-me,328,die,1,609
15,life-me,329,their,1,668
15,life-me,330,thrive,1,732
15,life-me,331,I,1,756
16,death-me,332,my,0,0
16,death-me,333,breathing,1,940
16,death-me,334,lifeless,1,898
16,death-me,335,their,1,558
16,death-me,336,funeral,1,607
16,death-me,337,alive,1,640
16,death-me,338,I,1,665
16,death-me,339,other,1,599
16,death-me,340,they,1,710
16,death-me,341,theirs,1,632
16,death-me,342,thrive,1,540
16,death-me,343,them,1,615
16,death-me,344,mine,1,632
16,death-me,345,suicide,1,638
16,death-me,346,live,1,532
16,death-me,347,deceased,1,509
16,death-me,348,die,1,473
16,death-me,349,survive,1,618
16,death-me,350,myself,1,856
16,death-me,351,self,1,531
17,life-me,352,suicide,1,1532
17,life-me,353,them,1,640
17,life-me,354,breathing,1,833
17,life-me,355,my,1,890
17,life-me,356,they,1,582
17,life-me,357,deceased,1,817
17,life-me,358,I,1,707
17,life-me,359,die,1,527
17,life-me,360,other,1,638
17,life-me,361,live,1,733
17,life-me,362,thrive,1,607
17,life-me,363,funeral,1,515
17,life-me,364,mine,1,582
17,life-me,365,theirs,1,566
17,life-me,366,survive,1,856
17,life-me,367,self,1,748
17,life-me,368,alive,1,756
17,life-me,369,their,1,607
17,life-me,370,myself,1,657
17,life-me,371,lifeless,1,635
