,BlockNumber,BlockType,TrialNum,Stim,Response,ResponseTime,Category,Match,Type
125,5,death-me,127,theirs,1,530,Not me,0,2
126,5,death-me,128,alive,1,749,Life,0,2
127,5,death-me,129,survive,1,640,Life,0,2
128,5,death-me,130,lifeless,1,697,Death,1,2
129,5,death-me,131,breathing,1,1416,Life,0,2
130,6,life-me,132,die,1,1124,Death,0,1
131,6,life-me,133,mine,1,715,Me,1,1
132,6,life-me,134,self,1,617,Me,1,1
133,6,life-me,135,deceased,1,556,Death,0,1
134,6,life-me,136,thrive,1,617,Life,1,1
135,6,life-me,137,they,1,545,Not me,0,1
136,6,life-me,138,I,1,699,Me,1,1
137,6,life-me,139,theirs,1,516,Not me,0,1
138,6,life-me,140,live,1,507,Life,1,1
139,6,life-me,141,their,1,574,Not me,0,1
140,6,life-me,142,breathing,1,627,Life,1,1
141,6,life-me,143,them,1,587,Not me,0,1
142,6,life-me,144,lifeless,1,1756,Death,0,1
143,6,life-me,145,other,1,584,Not me,0,1
144,6,life-me,146,funeral,1,565,Death,0,1
145,6,life-me,147,alive,1,606,Life,1,1
146,6,life-me,148,my,1,674,Me,1,1
147,6,life-me,149,survive,1,698,Life,1,1
148,6,life-me,150,myself,1,531,Me,1,1
149,6,life-me,151,suicide,1,658,Death,0,1
150,7,death-me,152,breathing,1,981,Life,0,2
151,7,death-me,153,they,1,774,Not me,0,2
152,7,death-me,154,lifeless,1,630,Death,1,2
153,7,death-me,155,mine,1,656,Me,1,2
154,7,death-me,156,funeral,1,609,Death,1,2
155,7,death-me,157,theirs,1,599,Not me,0,2
156,7,death-me,158,my,1,632,Me,1,2
157,7,death-me,159,deceased,1,631,Death,1,2
158,7,death-me,160,die,1,497,Death,1,2
159,7,death-me,161,suicide,1,406,Death,1,2
160,7,death-me,162,alive,1,731,Life,0,2
161,7,death-me,163,live,1,680,Life,0,2
162,7,death-me,164,their,1,414,Not me,0,2
163,7,death-me,165,other,1,532,Not me,0,2
164,7,death-me,166,myself,1,564,Me,1,2
165,7,death-me,167,I,1,615,Me,1,2
166,7,death-me,168,self,1,733,Me,1,2
167,7,death-me,169,survive,1,765,Life,0,2
168,7,death-me,170,thrive,1,539,Life,0,2
169,7,death-me,171,them,1,657,Not me,0,2
170,8,life-me,172,mine,1,915,Me,1,1
171,8,life-me,173,I,1,629,Me,1,1
172,8,life-me,174,survive,1,590,Life,1,1
173,8,life-me,175,suicide,1,623,Death,0,1
174,8,life-me,176,breathing,1,664,Life,1,1
175,8,life-me,177,myself,1,507,Me,1,1
176,8,life-me,178,their,1,588,Not me,0,1
177,8,life-me,179,alive,1,582,Life,1,1
178,8,life-me,180,deceased,1,512,Death,0,1
179,8,life-me,181,thrive,1,590,Life,1,1
180,8,life-me,182,live,1,574,Life,1,1
181,8,life-me,183,funeral,1,541,Death,0,1
182,8,life-me,184,lifeless,1,769,Death,0,1
183,8,life-me,185,they,1,682,Not me,0,1
184,8,life-me,186,other,1,656,Not me,0,1
185,8,life-me,187,my,1,468,Me,1,1
186,8,life-me,188,them,1,974,Not me,0,1
187,8,life-me,189,die,1,883,Death,0,1
188,8,life-me,190,theirs,1,557,Not me,0,1
189,8,life-me,191,self,1,671,Me,1,1
190,9,death-me,192,them,1,854,Not me,0,2
191,9,death-me,193,theirs,1,495,Not me,0,2
192,9,death-me,194,my,1,632,Me,1,2
193,9,death-me,195,self,1,681,Me,1,2
194,9,death-me,196,other,1,558,Not me,0,2
195,9,death-me,197,I,1,531,Me,1,2
196,9,death-me,198,mine,1,857,Me,1,2
197,9,death-me,199,suicide,1,1423,Death,1,2
198,9,death-me,200,thrive,1,674,Life,0,2
199,9,death-me,201,breathing,1,640,Life,0,2
200,9,death-me,202,they,1,649,Not me,0,2
201,9,death-me,203,alive,1,681,Life,0,2
202,9,death-me,204,myself,1,1574,Me,1,2
203,9,death-me,205,their,1,848,Not me,0,2
204,9,death-me,206,funeral,1,922,Death,1,2
205,9,death-me,207,survive,1,698,Life,0,2
206,9,death-me,208,lifeless,1,723,Death,1,2
207,9,death-me,209,deceased,1,539,Death,1,2
208,9,death-me,210,die,1,557,Death,1,2
209,9,death-me,211,live,1,772,Life,0,2
210,10,life-me,212,they,1,874,Not me,0,1
211,10,life-me,213,breathing,1,523,Life,1,1
212,10,life-me,214,survive,1,523,Life,1,1
213,10,life-me,215,deceased,1,690,Death,0,1
214,10,life-me,216,their,1,671,Not me,0,1
215,10,life-me,217,lifeless,1,607,Death,0,1
216,10,life-me,218,thrive,1,1110,Life,1,1
217,10,life-me,219,self,1,548,Me,1,1
218,10,life-me,220,my,1,456,Me,1,1
219,10,life-me,221,alive,1,498,Life,1,1
220,10,life-me,222,other,1,632,Not me,0,1
221,10,life-me,223,them,1,556,Not me,0,1
222,10,life-me,224,mine,1,740,Me,1,1
223,10,life-me,225,suicide,1,865,Death,0,1
224,10,life-me,226,theirs,1,815,Not me,0,1
225,10,life-me,227,myself,1,773,Me,1,1
226,10,life-me,228,die,1,782,Death,0,1
227,10,life-me,229,funeral,1,668,Death,0,1
228,10,life-me,230,live,1,755,Life,1,1
229,10,life-me,231,I,1,690,Me,1,1
230,11,death-me,232,breathing,1,1045,Life,0,2
231,11,death-me,233,their,1,526,Not me,0,2
232,11,death-me,234,they,1,491,Not me,0,2
233,11,death-me,235,lifeless,1,507,Death,1,2
234,11,death-me,236,survive,1,689,Life,0,2
235,11,death-me,237,myself,1,598,Me,1,2
236,11,death-me,238,live,1,564,Life,0,2
237,11,death-me,239,them,1,624,Not me,0,2
238,11,death-me,240,deceased,1,530,Death,1,2
239,11,death-me,241,thrive,1,538,Life,0,2
240,11,death-me,242,mine,1,598,Me,1,2
241,11,death-me,243,other,1,588,Not me,0,2
242,11,death-me,244,my,1,549,Me,1,2
243,11,death-me,245,theirs,1,625,Not me,0,2
244,11,death-me,246,suicide,1,665,Death,1,2
245,11,death-me,247,funeral,1,723,Death,1,2
246,11,death-me,248,alive,1,623,Life,0,2
247,11,death-me,249,die,1,723,Death,1,2
248,11,death-me,250,self,1,757,Me,1,2
249,11,death-me,251,I,1,682,Me,1,2
250,12,life-me,252,live,1,1207,Life,1,1
251,12,life-me,253,lifeless,1,592,Death,0,1
252,12,life-me,254,self,1,632,Me,1,1
253,12,life-me,255,myself,1,540,Me,1,1
254,12,life-me,256,they,1,622,Not me,0,1
255,12,life-me,257,deceased,1,563,Death,0,1
256,12,life-me,258,other,1,519,Not me,0,1
257,12,life-me,259,them,1,605,Not me,0,1
258,12,life-me,260,alive,1,624,Life,1,1
259,12,life-me,261,thrive,1,681,Life,1,1
260,12,life-me,262,survive,1,582,Life,1,1
261,12,life-me,263,funeral,1,782,Death,0,1
262,12,life-me,264,their,1,981,Not me,0,1
263,12,life-me,265,I,1,656,Me,1,1
264,12,life-me,266,breathing,1,665,Life,1,1
265,12,life-me,267,suicide,1,597,Death,0,1
266,12,life-me,268,die,1,989,Death,0,1
267,12,life-me,269,my,1,690,Me,1,1
268,12,life-me,270,theirs,1,598,Not me,0,1
269,12,life-me,271,mine,1,673,Me,1,1
270,13,death-me,272,mine,1,990,Me,1,2
271,13,death-me,273,alive,1,583,Life,0,2
272,13,death-me,274,theirs,1,657,Not me,0,2
273,13,death-me,275,funeral,1,573,Death,1,2
274,13,death-me,276,them,1,715,Not me,0,2
275,13,death-me,277,thrive,1,756,Life,0,2
276,13,death-me,278,deceased,1,616,Death,1,2
277,13,death-me,279,suicide,1,641,Death,1,2
278,13,death-me,280,survive,1,682,Life,0,2
279,13,death-me,281,I,1,641,Me,1,2
280,13,death-me,282,self,1,673,Me,1,2
281,13,death-me,283,live,1,673,Life,0,2
282,13,death-me,284,breathing,1,720,Life,0,2
283,13,death-me,285,they,1,591,Not me,0,2
284,13,death-me,286,die,1,782,Death,1,2
285,13,death-me,287,myself,1,799,Me,1,2
286,13,death-me,288,my,1,555,Me,1,2
287,13,death-me,289,their,1,587,Not me,0,2
288,13,death-me,290,other,1,606,Not me,0,2
289,13,death-me,291,lifeless,1,1265,Death,1,2
290,14,life-me,292,self,1,972,Me,1,1
291,14,life-me,293,mine,1,657,Me,1,1
292,14,life-me,294,funeral,1,615,Death,0,1
293,14,life-me,295,breathing,1,632,Life,1,1
294,14,life-me,296,alive,1,557,Life,1,1
295,14,life-me,297,their,1,632,Not me,0,1
296,14,life-me,298,lifeless,1,1823,Death,0,1
297,14,life-me,299,myself,1,573,Me,1,1
298,14,life-me,300,they,1,742,Not me,0,1
299,14,life-me,301,deceased,1,556,Death,0,1
300,14,life-me,302,die,1,640,Death,0,1
301,14,life-me,303,I,1,531,Me,1,1
302,14,life-me,304,them,1,481,Not me,0,1
303,14,life-me,305,survive,1,631,Life,1,1
304,14,life-me,306,other,1,750,Not me,0,1
305,14,life-me,307,my,1,581,Me,1,1
306,14,life-me,308,suicide,1,1307,Death,0,1
307,14,life-me,309,theirs,1,606,Not me,0,1
308,14,life-me,310,live,1,991,Life,1,1
309,14,life-me,311,thrive,1,970,Life,1,1
310,15,death-me,312,myself,1,1157,Me,1,2
311,15,death-me,313,other,1,614,Not me,0,2
312,15,death-me,314,breathing,1,823,Life,0,2
313,15,death-me,315,funeral,1,598,Death,1,2
314,15,death-me,316,alive,1,648,Life,0,2
315,15,death-me,317,survive,1,641,Life,0,2
316,15,death-me,318,thrive,1,673,Life,0,2
317,15,death-me,319,die,1,583,Death,1,2
318,15,death-me,320,suicide,1,632,Death,1,2
319,15,death-me,321,self,1,608,Me,1,2
320,15,death-me,322,their,1,584,Not me,0,2
321,15,death-me,323,theirs,1,482,Not me,0,2
322,15,death-me,324,them,1,437,Not me,0,2
323,15,death-me,325,I,1,674,Me,1,2
324,15,death-me,326,mine,1,632,Me,1,2
325,15,death-me,327,lifeless,1,523,Death,1,2
326,15,death-me,328,my,1,590,Me,1,2
327,15,death-me,329,deceased,1,540,Death,1,2
328,15,death-me,330,live,1,679,Life,0,2
329,15,death-me,331,they,1,623,Not me,0,2
330,16,life-me,332,breathing,1,917,Life,1,1
331,16,life-me,333,deceased,1,615,Death,0,1
332,16,life-me,334,other,1,505,Not me,0,1
333,16,life-me,335,theirs,1,566,Not me,0,1
334,16,life-me,336,alive,1,482,Life,1,1
335,16,life-me,337,them,1,440,Not me,0,1
336,16,life-me,338,their,1,391,Not me,0,1
337,16,life-me,339,they,1,427,Not me,0,1
338,16,life-me,340,lifeless,1,557,Death,0,1
339,16,life-me,341,suicide,1,774,Death,0,1
340,16,life-me,342,live,1,705,Life,1,1
341,16,life-me,343,funeral,1,773,Death,0,1
342,16,life-me,344,self,1,1531,Me,1,1
343,16,life-me,345,survive,1,698,Life,1,1
344,16,life-me,346,mine,1,558,Me,1,1
345,16,life-me,347,my,1,547,Me,1,1
346,16,life-me,348,die,1,673,Death,0,1
347,16,life-me,349,I,1,714,Me,1,1
348,16,life-me,350,myself,1,439,Me,1,1
349,16,life-me,351,thrive,1,615,Life,1,1
350,17,death-me,352,die,1,965,Death,1,2
351,17,death-me,353,deceased,1,666,Death,1,2
352,17,death-me,354,self,1,499,Me,1,2
353,17,death-me,355,alive,1,648,Life,0,2
354,17,death-me,356,thrive,1,548,Life,0,2
355,17,death-me,357,myself,1,734,Me,1,2
356,17,death-me,358,other,1,615,Not me,0,2
357,17,death-me,359,they,1,551,Not me,0,2
358,17,death-me,360,their,1,390,Not me,0,2
359,17,death-me,361,breathing,1,1399,Life,0,2
360,17,death-me,362,survive,1,731,Life,0,2
361,17,death-me,363,theirs,1,599,Not me,0,2
362,17,death-me,364,live,1,646,Life,0,2
363,17,death-me,365,suicide,1,567,Death,1,2
364,17,death-me,366,them,1,548,Not me,0,2
365,17,death-me,367,my,1,540,Me,1,2
366,17,death-me,368,I,1,572,Me,1,2
367,17,death-me,369,funeral,1,550,Death,1,2
368,17,death-me,370,lifeless,1,514,Death,1,2
369,17,death-me,371,mine,1,682,Me,1,2
